ticket_id,customer_id,ticket_type,message,sentiment,status,created_at
TICK-002108,CUST-00311,retention_risk,Not sure it's worth staying a member if service keeps slipping like this.,negative,open,2025-03-19T05:00:00
TICK-002109,CUST-00933,policy_question,Are digital or downloadable products ever returnable?,neutral,open,2025-08-29T22:00:00
TICK-002110,CUST-00869,escalation,"Nothing offered so far has actually solved my problem, I need this escalated.",negative,open,2025-03-17T14:00:00
TICK-002111,CUST-00902,order_inquiry,My package was supposed to arrive 4 days ago and I still haven't received it.,neutral,resolved,2025-07-14T15:00:00
TICK-002112,CUST-00705,order_inquiry,My package was supposed to arrive 14 days ago and I still haven't received it.,neutral,resolved,2025-04-04T14:00:00
TICK-002113,CUST-00688,return_request,Item from ORD-007755 arrived defective right out of the box.,negative,resolved,2025-02-13T11:00:00
TICK-002114,CUST-00308,order_inquiry,Can someone tell me what's happening with order ORD-005113?,negative,resolved,2025-03-18T03:00:00
TICK-002115,CUST-00984,escalation,I've been patient but this needs to go to someone higher up now.,negative,resolved,2025-05-30T22:00:00
TICK-002116,CUST-00364,return_request,"This arrived damaged, the box was crushed and the product inside is cracked.",negative,open,2025-08-02T05:00:00
TICK-002117,CUST-00197,policy_question,Is expedited shipping refundable if the delivery is late anyway?,neutral,open,2025-09-08T10:00:00
TICK-002118,CUST-00665,escalation,"I've contacted support three times about this and nobody has resolved it, I need a manager.",negative,resolved,2025-05-15T14:00:00
TICK-002119,CUST-00042,escalation,I want to speak to someone who can actually make a decision on this.,very_negative,resolved,2025-02-11T10:00:00
TICK-002120,CUST-00949,retention_risk,If order ORD-007144 is late again I'm done ordering from here.,negative,open,2025-06-04T12:00:00
TICK-002121,CUST-00390,order_inquiry,The courier app says delivered but nothing showed up at my door.,neutral,open,2025-05-19T22:00:00
TICK-002122,CUST-00823,policy_question,What's the process for a refund on a final-sale item that arrived broken?,neutral,resolved,2025-06-25T04:00:00
TICK-002123,CUST-00268,escalation,"Nothing offered so far has actually solved my problem, I need this escalated.",negative,resolved,2025-05-25T08:00:00
TICK-002124,CUST-00941,order_inquiry,The courier app says delivered but nothing showed up at my door.,negative,open,2025-06-13T16:00:00
TICK-002125,CUST-00132,return_request,"The item I got in order ORD-006642 isn't what I ordered, I need a replacement or refund.",neutral,open,2025-02-08T05:00:00
TICK-002126,CUST-00586,policy_question,How long do I have to return an item after delivery?,neutral,open,2025-02-08T00:00:00
TICK-002127,CUST-00892,return_request,"The product stopped working after two uses, I want to return it.",neutral,open,2025-08-24T20:00:00
TICK-002128,CUST-00628,return_request,"This arrived damaged, the box was crushed and the product inside is cracked.",neutral,open,2025-03-13T06:00:00
TICK-002129,CUST-00191,escalation,"I've contacted support three times about this and nobody has resolved it, I need a manager.",negative,open,2025-01-02T13:00:00
TICK-002130,CUST-00216,return_request,"Wrong size arrived, can I exchange it instead of a full return?",neutral,open,2025-07-18T10:00:00
TICK-002131,CUST-00488,retention_risk,"I've been a loyal customer for years and this keeps happening, I'm losing patience.",negative,resolved,2025-04-06T15:00:00
TICK-002132,CUST-00607,order_inquiry,My delivery window passed yesterday and there's no update.,neutral,resolved,2025-04-05T16:00:00
TICK-002133,CUST-00203,order_inquiry,Can someone tell me what's happening with order ORD-007981?,neutral,open,2025-04-07T22:00:00
TICK-002134,CUST-00193,order_inquiry,Tracking says shipped but there hasn't been an update in four days.,neutral,resolved,2025-04-27T05:00:00
TICK-002135,CUST-00304,policy_question,How long does a refund actually take to process once approved?,neutral,resolved,2025-04-22T13:00:00
TICK-002136,CUST-00247,order_inquiry,Where is order ORD-006025? It's later than the estimate I was given.,negative,open,2025-05-09T09:00:00
TICK-002137,CUST-00064,return_request,"This arrived damaged, the box was crushed and the product inside is cracked.",neutral,resolved,2025-06-26T23:00:00
TICK-002138,CUST-00082,order_inquiry,"I never got a shipping confirmation email, did my order actually go through?",negative,resolved,2025-01-07T23:00:00
TICK-002139,CUST-00603,retention_risk,"Between the delays and the return hassle, I'm reconsidering my subscription.",very_negative,open,2025-05-15T23:00:00
TICK-002140,CUST-00761,return_request,Item from ORD-002934 arrived defective right out of the box.,negative,resolved,2025-09-13T09:00:00
TICK-002141,CUST-00560,return_request,"The product stopped working after two uses, I want to return it.",neutral,open,2025-03-29T01:00:00
TICK-002142,CUST-00477,retention_risk,This is becoming a pattern and I don't think I want to keep ordering here.,very_negative,resolved,2025-07-26T14:00:00
TICK-002143,CUST-00157,return_request,Item from ORD-003705 arrived defective right out of the box.,neutral,resolved,2025-08-03T00:00:00
TICK-002144,CUST-00391,return_request,"The product stopped working after two uses, I want to return it.",neutral,resolved,2025-07-07T00:00:00
TICK-002145,CUST-00155,policy_question,How long do I have to return an item after delivery?,neutral,open,2025-02-18T00:00:00
TICK-002146,CUST-00278,policy_question,How long do I have to return an item after delivery?,neutral,open,2025-01-12T15:00:00
TICK-002147,CUST-00850,policy_question,Is expedited shipping refundable if the delivery is late anyway?,neutral,open,2025-04-08T15:00:00
TICK-002148,CUST-00444,retention_risk,"I'm one bad experience away from cancelling, just being honest.",very_negative,open,2025-09-07T21:00:00
TICK-002149,CUST-00069,order_inquiry,Tracking says shipped but there hasn't been an update in four days.,neutral,resolved,2025-05-29T04:00:00
TICK-002150,CUST-00823,order_inquiry,The courier app says delivered but nothing showed up at my door.,neutral,resolved,2025-09-09T00:00:00
TICK-002151,CUST-00163,escalation,"Nothing offered so far has actually solved my problem, I need this escalated.",very_negative,resolved,2025-08-08T19:00:00
TICK-002152,CUST-00289,order_inquiry,Can someone tell me what's happening with order ORD-004339?,neutral,resolved,2025-03-07T11:00:00
TICK-002153,CUST-00065,retention_risk,"I'm one bad experience away from cancelling, just being honest.",negative,resolved,2025-07-09T13:00:00
TICK-002154,CUST-00240,order_inquiry,Where is order ORD-005639? It's later than the estimate I was given.,neutral,resolved,2025-05-24T17:00:00
TICK-002155,CUST-00716,policy_question,What's the process for a refund on a final-sale item that arrived broken?,neutral,open,2025-06-14T20:00:00
TICK-002156,CUST-00726,retention_risk,"I've been a loyal customer for years and this keeps happening, I'm losing patience.",negative,open,2025-09-08T18:00:00
TICK-002157,CUST-00321,policy_question,What is your refund policy for items damaged in shipping?,neutral,resolved,2025-03-17T19:00:00
TICK-002158,CUST-00503,policy_question,Are digital or downloadable products ever returnable?,neutral,resolved,2025-02-04T14:00:00
TICK-002159,CUST-00811,policy_question,Do premium members get extended return windows?,neutral,open,2025-07-06T01:00:00
TICK-002160,CUST-00649,policy_question,Do premium members get extended return windows?,neutral,resolved,2025-07-02T19:00:00
TICK-002161,CUST-00803,policy_question,How long do I have to return an item after delivery?,neutral,resolved,2025-09-06T10:00:00
TICK-002162,CUST-00205,retention_risk,"Every order this month has had some issue, what's going on?",negative,open,2025-06-01T23:00:00
TICK-002163,CUST-00819,order_inquiry,I placed this order almost 12 days ago. Is it still in transit?,negative,resolved,2025-05-08T12:00:00
TICK-002164,CUST-00306,policy_question,What is your refund policy for items damaged in shipping?,neutral,open,2025-03-15T09:00:00
TICK-002165,CUST-00660,order_inquiry,My delivery window passed yesterday and there's no update.,neutral,open,2025-07-08T14:00:00
TICK-002166,CUST-00641,return_request,"I'd like to send this back, it's been 10 days since delivery, is that still within the window?",negative,open,2025-08-16T10:00:00
TICK-002167,CUST-00467,order_inquiry,The tracking page hasn't changed since it left the warehouse.,neutral,open,2025-08-21T09:00:00
TICK-002168,CUST-00980,order_inquiry,Can someone tell me what's happening with order ORD-002645?,neutral,open,2025-01-27T10:00:00
TICK-002169,CUST-00146,retention_risk,"Between the delays and the return hassle, I'm reconsidering my subscription.",very_negative,resolved,2025-01-14T20:00:00
TICK-002170,CUST-00406,policy_question,What's the process for a refund on a final-sale item that arrived broken?,neutral,resolved,2025-01-18T20:00:00
TICK-002171,CUST-00775,order_inquiry,Is there a delay on my shipment? It's been quiet since it left the facility.,negative,open,2025-01-29T23:00:00
TICK-002172,CUST-00066,retention_risk,If order ORD-004069 is late again I'm done ordering from here.,negative,open,2025-03-19T03:00:00
TICK-002173,CUST-00095,policy_question,Do premium members get extended return windows?,neutral,resolved,2025-06-23T02:00:00
TICK-002174,CUST-00411,policy_question,"My order arrived 10 days ago but it's damaged, can I still get a refund?",neutral,resolved,2025-07-22T22:00:00
TICK-002175,CUST-00834,order_inquiry,Tracking says shipped but there hasn't been an update in four days.,neutral,resolved,2025-03-23T03:00:00
TICK-002176,CUST-00246,return_request,"Requesting a return on ORD-001863, the item doesn't match the listing photos.",neutral,open,2025-01-27T20:00:00
TICK-002177,CUST-00491,return_request,"Wrong size arrived, can I exchange it instead of a full return?",neutral,open,2025-04-23T07:00:00
TICK-002178,CUST-00141,escalation,I've been patient but this needs to go to someone higher up now.,very_negative,resolved,2025-07-18T20:00:00
TICK-002179,CUST-00523,retention_risk,"This is the third time an order has been late, I'm thinking about cancelling my account.",very_negative,resolved,2025-01-13T21:00:00
TICK-002180,CUST-00564,retention_risk,This is becoming a pattern and I don't think I want to keep ordering here.,negative,open,2025-04-13T18:00:00
TICK-002181,CUST-00504,order_inquiry,I placed this order almost 14 days ago. Is it still in transit?,neutral,resolved,2025-02-11T18:00:00
TICK-002182,CUST-00921,return_request,"I ordered the wrong color by mistake, is exchange possible at this point?",neutral,resolved,2025-04-19T04:00:00
TICK-002183,CUST-00289,policy_question,How long does a refund actually take to process once approved?,neutral,resolved,2025-07-18T05:00:00
TICK-002184,CUST-00263,return_request,"This isn't what was pictured on the product page, requesting a return.",negative,open,2025-06-17T08:00:00
TICK-002185,CUST-00463,policy_question,Is expedited shipping refundable if the delivery is late anyway?,neutral,resolved,2025-07-27T06:00:00
TICK-002186,CUST-00824,order_inquiry,My package was supposed to arrive 8 days ago and I still haven't received it.,neutral,open,2025-04-13T18:00:00
TICK-002187,CUST-00707,return_request,"Requesting a return on ORD-006824, the item doesn't match the listing photos.",neutral,resolved,2025-07-04T14:00:00
TICK-002188,CUST-00236,order_inquiry,My delivery window passed yesterday and there's no update.,negative,resolved,2025-04-22T16:00:00
TICK-002189,CUST-00850,order_inquiry,My package was supposed to arrive 5 days ago and I still haven't received it.,neutral,resolved,2025-04-16T15:00:00
TICK-002190,CUST-00738,escalation,"This has gone on too long, please escalate this to a supervisor.",very_negative,resolved,2025-07-20T19:00:00
TICK-002191,CUST-00575,return_request,Item from ORD-003934 arrived defective right out of the box.,negative,open,2025-02-09T19:00:00
TICK-002192,CUST-00635,order_inquiry,My package was supposed to arrive 2 days ago and I still haven't received it.,neutral,open,2025-05-21T00:00:00
TICK-002193,CUST-00747,policy_question,Can I return an item I opened but didn't use?,neutral,open,2025-01-28T11:00:00
TICK-002194,CUST-00760,order_inquiry,I placed this order almost 8 days ago. Is it still in transit?,neutral,open,2025-05-24T13:00:00
TICK-002195,CUST-00789,retention_risk,Not sure it's worth staying a member if service keeps slipping like this.,negative,open,2025-06-04T04:00:00
TICK-002196,CUST-00942,order_inquiry,I placed this order almost 3 days ago. Is it still in transit?,negative,open,2025-09-01T05:00:00
TICK-002197,CUST-00743,order_inquiry,Tracking says shipped but there hasn't been an update in four days.,neutral,resolved,2025-05-20T08:00:00
